geneID	x	y	MIDCounts
1110038F14Rik	49	98	7
1110038F14Rik	732	659	3
1110038F14Rik	274	583	2
1110038F14Rik	810	303	2
1110038F14Rik	182	44	1
1110038F14Rik	529	1149	1
1110038F14Rik	41	828	1
1110038F14Rik	233	668	2
1110038F14Rik	944	240	1
1110038F14Rik	317	974	2
1110038F14Rik	642	1072	2
1110038F14Rik	760	536	3
1110038F14Rik	917	361	1
1110038F14Rik	370	968	1
1110038F14Rik	273	652	2
1110046J04Rik	1022	387	2
1110046J04Rik	744	669	2
1110046J04Rik	587	703	4
1110051M20Rik	738	527	1
1110051M20Rik	192	290	4
1110051M20Rik	971	458	1
1110051M20Rik	751	1193	1
1110051M20Rik	838	575	1
1110051M20Rik	840	212	1
1110051M20Rik	571	43	2
1110051M20Rik	935	722	2
1110051M20Rik	831	771	2
1110051M20Rik	79	955	2
1110051M20Rik	868	1066	1
1110051M20Rik	155	740	1
1110051M20Rik	292	701	8
1110051M20Rik	875	177	3
1110051M20Rik	157	789	1
1110051M20Rik	72	473	1
1110051M20Rik	566	1168	1
1110051M20Rik	723	394	1
1110051M20Rik	262	523	2
1110051M20Rik	375	568	1
1110051M20Rik	156	1119	1
1110051M20Rik	896	318	2
1110051M20Rik	783	100	2
1110051M20Rik	897	318	1
1110051M20Rik	873	64	2
1110051M20Rik	320	130	1
1110051M20Rik	473	848	1
1110051M20Rik	1028	504	1
1110051M20Rik	189	629	2
1110051M20Rik	1	667	1
1110051M20Rik	1042	384	3
1110051M20Rik	845	1155	1
1110051M20Rik	165	32	1
1110051M20Rik	627	1026	1
1110051M20Rik	603	969	4
1110051M20Rik	372	101	2
1110051M20Rik	189	18	1
1110051M20Rik	384	1123	3
1110051M20Rik	897	324	3
1110051M20Rik	590	586	1
1110051M20Rik	622	1166	1
1110051M20Rik	337	496	2
1110051M20Rik	1179	307	2
1110051M20Rik	15	906	2
1110051M20Rik	1119	106	4
1110051M20Rik	138	1097	1
1110051M20Rik	36	114	1
1110051M20Rik	922	1	3
1110051M20Rik	1168	708	4
1110051M20Rik	134	989	3
1110051M20Rik	879	440	2
1110051M20Rik	211	511	1
1110051M20Rik	1188	362	1
1110051M20Rik	214	546	2
1110051M20Rik	27	1007	4
1110051M20Rik	786	615	2
1110051M20Rik	448	1109	4
1110051M20Rik	560	1145	2
1110051M20Rik	538	369	1
1110051M20Rik	635	824	1
1110051M20Rik	133	371	1
1110051M20Rik	829	408	4
1110051M20Rik	1025	848	3
1110051M20Rik	211	762	2
1110051M20Rik	988	437	2
1110051M20Rik	87	693	2
1110051M20Rik	1140	445	2
1110051M20Rik	1127	1067	1
1110051M20Rik	581	922	1
1110051M20Rik	1134	617	1
1110051M20Rik	683	599	3
1110051M20Rik	635	878	3
1110051M20Rik	392	695	4
1110051M20Rik	188	1059	1
1110051M20Rik	728	616	3
1110051M20Rik	282	392	2
1110051M20Rik	251	128	3
1110051M20Rik	403	423	4
1110051M20Rik	338	1005	3
1110051M20Rik	348	51	1
1110051M20Rik	25	1038	1
1110051M20Rik	655	907	3
1110051M20Rik	149	38	1
1110051M20Rik	919	1179	1
1110051M20Rik	738	1098	1
1110051M20Rik	846	916	3
1110051M20Rik	495	1184	2
1110051M20Rik	1117	82	2
1110051M20Rik	231	194	2
1110051M20Rik	376	1084	4
1110051M20Rik	158	355	3
1110051M20Rik	250	340	2
1110051M20Rik	759	841	1
1110051M20Rik	873	156	3
1110051M20Rik	165	641	2
1110051M20Rik	91	562	1
1110051M20Rik	430	1197	1
1110051M20Rik	855	1183	1
1110051M20Rik	703	501	2
1110051M20Rik	261	702	2
1110051M20Rik	1152	432	1
1110051M20Rik	164	366	1
1110051M20Rik	745	361	2
1110051M20Rik	754	729	1
1110051M20Rik	355	403	2
1110051M20Rik	77	183	1
1110051M20Rik	254	515	1
1110051M20Rik	572	730	1
1110051M20Rik	762	49	1
1110051M20Rik	198	894	1
1110051M20Rik	743	174	1
1110051M20Rik	925	811	1
1110051M20Rik	59	145	4
1110051M20Rik	368	612	1
1110051M20Rik	177	1191	4
1110051M20Rik	911	141	4
1110051M20Rik	639	625	1
1110051M20Rik	619	82	1
1110051M20Rik	387	1080	2
1110051M20Rik	487	631	1
1110051M20Rik	252	663	2
1110051M20Rik	920	679	1
1110051M20Rik	696	997	2
1110051M20Rik	736	608	2
1110051M20Rik	335	684	1
1110051M20Rik	327	40	1
1110051M20Rik	469	1097	3
1110051M20Rik	58	1165	3
1110051M20Rik	528	1057	1
1110051M20Rik	486	630	4
1110051M20Rik	50	599	2
1110051M20Rik	843	325	3
1110051M20Rik	929	107	1
1110051M20Rik	873	857	4
1110051M20Rik	474	1074	2
1110051M20Rik	296	356	1
1110051M20Rik	733	765	3
1110051M20Rik	1051	132	2
1110051M20Rik	828	449	4
1110051M20Rik	394	16	1
1110051M20Rik	1082	1014	4
1110051M20Rik	1090	623	5
1110051M20Rik	151	767	1
1110051M20Rik	139	1049	1
1110051M20Rik	78	1187	1
1110051M20Rik	118	1132	1
1110051M20Rik	1037	101	1
1110051M20Rik	755	519	3
1110051M20Rik	935	721	1
1110051M20Rik	96	1032	1
1110051M20Rik	623	160	2
1110051M20Rik	766	533	4
1110051M20Rik	666	1099	3
1110051M20Rik	196	861	2
1110051M20Rik	52	851	3
1110051M20Rik	302	735	1
1110051M20Rik	706	489	1
1110051M20Rik	7	476	1
1110051M20Rik	489	953	1
1110051M20Rik	122	870	1
1110051M20Rik	573	1021	1
1110051M20Rik	707	185	1
1110051M20Rik	317	521	4
1110051M20Rik	747	438	4
1110051M20Rik	167	729	1
1110051M20Rik	465	601	3
1110051M20Rik	915	979	3
1110051M20Rik	279	721	3
1110051M20Rik	132	459	1
1110051M20Rik	156	1118	3
1110051M20Rik	890	757	2
1110051M20Rik	1054	1172	2
1110051M20Rik	522	1124	2
1110051M20Rik	893	1166	1
1110051M20Rik	1022	446	2
1110051M20Rik	955	549	1
1110051M20Rik	249	750	1
1110051M20Rik	840	284	1
1110059E24Rik	19	844	2
1110059E24Rik	7	1129	1
1110059E24Rik	751	1133	2
1110059E24Rik	213	517	1
1110059E24Rik	685	758	4
1110059E24Rik	1151	862	1
1110059E24Rik	516	1145	3
1110059E24Rik	665	833	3
1110059E24Rik	13	894	1
1110059E24Rik	428	894	1
1110059E24Rik	752	561	1
1110059E24Rik	198	949	3
1110059E24Rik	637	587	2
1110059E24Rik	189	987	3
1110059E24Rik	159	749	4
1110059E24Rik	132	783	4
1110059E24Rik	637	166	1
1110059E24Rik	986	1127	2
1110059E24Rik	81	1027	1
1110059E24Rik	876	319	4
1110059E24Rik	757	660	2
1110059E24Rik	680	793	1
1110059E24Rik	647	744	3
1110059E24Rik	970	71	1
1110059E24Rik	989	172	1
1110059E24Rik	794	468	1
1110059E24Rik	641	709	1
1110059E24Rik	468	948	2
1110059E24Rik	139	1146	1
1110059E24Rik	1112	276	1
1110059E24Rik	20	784	2
1110059E24Rik	858	208	1
1110059E24Rik	950	899	3
1110059E24Rik	314	485	3
1110059E24Rik	275	544	1
1110059E24Rik	241	374	2
1110059E24Rik	238	39	1
1110059E24Rik	256	581	2
1110059E24Rik	305	921	1
1110059E24Rik	721	723	3
1110059E24Rik	392	1096	2
1110059E24Rik	583	1047	1
1110059E24Rik	402	394	4
1110059E24Rik	219	654	3
1110059E24Rik	318	22	1
1110059E24Rik	221	601	2
1110059E24Rik	538	645	1
1110059E24Rik	463	1104	3
1110059E24Rik	453	915	1
1110059E24Rik	1118	1148	2
1110059E24Rik	564	837	2
1110059E24Rik	1018	766	2
1110059E24Rik	144	816	1
1110059E24Rik	533	915	1
1110059E24Rik	895	103	3
1110059E24Rik	280	576	1
1110059E24Rik	102	943	1
1110059E24Rik	773	708	3
1110059G10Rik	794	799	1
1110059G10Rik	541	686	1
1110059G10Rik	850	1107	3
1110059G10Rik	250	434	1
1110059G10Rik	620	980	2
1110059G10Rik	263	804	1
1110059G10Rik	910	428	2
1110059G10Rik	299	115	3
1110059G10Rik	642	310	1
1110059G10Rik	418	1162	1
1110059G10Rik	1058	738	1
1110059G10Rik	845	356	1
1110059G10Rik	1185	324	1
1110059G10Rik	187	1168	1
1110059G10Rik	328	1180	1
1110059G10Rik	265	197	1
1110059G10Rik	307	1	3
1110059G10Rik	728	390	1
1110059G10Rik	1033	1008	1
1110059G10Rik	599	1030	2
1110059G10Rik	466	461	1
1110059G10Rik	246	595	1
1110059G10Rik	478	39	1
1110059G10Rik	1127	285	4
1110059G10Rik	672	778	2
1110059G10Rik	861	51	3
1110059G10Rik	813	428	1
1110059G10Rik	743	49	1
1110059G10Rik	374	252	1
1110059G10Rik	1136	530	1
1110059G10Rik	752	648	1
1110059G10Rik	813	526	1
1110059G10Rik	125	443	1
1110059G10Rik	576	544	1
1110059G10Rik	363	410	1
1110059G10Rik	683	746	1
1110059G10Rik	1165	453	3
1110059G10Rik	374	191	1
1110059G10Rik	571	575	1
1110059G10Rik	792	353	2
1110059G10Rik	773	610	1
1110059G10Rik	396	1164	1
1110059G10Rik	368	66	2
1110059G10Rik	128	490	2
1110059G10Rik	860	37	2
1110059G10Rik	162	945	1
1110059G10Rik	786	745	3
1110059G10Rik	341	120	3
1110059G10Rik	898	242	2
1110059G10Rik	729	418	2
1110059G10Rik	270	248	2
1110059G10Rik	764	530	1
1110059G10Rik	886	243	4
1110059G10Rik	761	71	2
1110059G10Rik	102	986	1
1110059G10Rik	409	716	4
1110059G10Rik	371	900	2
1110059G10Rik	1185	723	1
1110059G10Rik	454	132	3
1110059G10Rik	300	295	2
1110059G10Rik	208	518	2
1110059G10Rik	442	668	1
1110059G10Rik	540	1052	1
1110059G10Rik	293	10	1
1110059G10Rik	340	108	1
1110059G10Rik	796	761	2
1110059G10Rik	426	78	1
1110059G10Rik	485	34	2
1110059G10Rik	807	638	1
1110059G10Rik	227	780	4
1110059G10Rik	606	788	4
1110059G10Rik	520	133	3
1110059G10Rik	554	507	1
1110059G10Rik	749	144	3
1110059G10Rik	193	707	4
1110059G10Rik	535	1076	1
1110059G10Rik	686	759	2
1110059G10Rik	422	628	4
1110059G10Rik	262	708	2
1110065P20Rik	459	525	1
1110065P20Rik	203	534	1
1110065P20Rik	379	1160	1
1110065P20Rik	351	161	1
1110065P20Rik	1139	1016	1
1110065P20Rik	786	534	1
1110065P20Rik	295	803	1
1110065P20Rik	396	321	1
1110065P20Rik	188	804	2
1110065P20Rik	695	977	2
1110065P20Rik	642	1047	1
1110065P20Rik	1127	542	1
1110065P20Rik	595	757	1
1110065P20Rik	936	254	1
1110065P20Rik	355	900	1
1110065P20Rik	712	656	4
1110065P20Rik	720	761	2
1110065P20Rik	410	1060	1
1110065P20Rik	336	933	1
1110065P20Rik	254	445	1
1110065P20Rik	628	701	1
1110065P20Rik	230	556	1
1110065P20Rik	845	928	1
1110065P20Rik	778	366	1
1110065P20Rik	1094	264	1
1110065P20Rik	191	525	1
1110065P20Rik	208	589	2
1110065P20Rik	933	363	2
1110065P20Rik	670	663	1
1110065P20Rik	65	593	1
1110065P20Rik	1063	513	3
1110065P20Rik	437	924	2
1110065P20Rik	147	430	1
1110065P20Rik	457	243	1
1110065P20Rik	42	1137	1
1110065P20Rik	153	384	1
1110065P20Rik	582	1043	4
1110065P20Rik	694	442	1
1110065P20Rik	1094	753	1
1110065P20Rik	866	547	3
1110065P20Rik	672	992	1
1110065P20Rik	922	262	1
1110065P20Rik	333	843	1
1110065P20Rik	750	749	1
1110065P20Rik	468	422	1
1110065P20Rik	492	808	4
1110065P20Rik	666	498	1
1110065P20Rik	647	507	1
