geneID	x	y	MIDCounts
1110008P14Rik	7489	17791	1
1110008P14Rik	6875	18397	1
1110008P14Rik	10188	8526	3
1110008P14Rik	8697	13860	1
1110008P14Rik	7730	17572	1
1110008P14Rik	7261	17282	1
1110008P14Rik	9560	6391	2
1110008P14Rik	11734	9372	1
1110008P14Rik	9525	13811	2
1110008P14Rik	9154	8275	1
1110008P14Rik	10574	11343	1
1110008P14Rik	11704	9220	1
1110008P14Rik	9707	9975	1
1110008P14Rik	9605	13015	1
1110008P14Rik	7973	16404	2
1110008P14Rik	9297	16703	1
1110008P14Rik	10343	16071	1
1110008P14Rik	8836	14445	1
1110008P14Rik	11726	9179	2
1110008P14Rik	12225	8488	2
1110008P14Rik	5434	13082	1
1110008P14Rik	12794	13612	4
1110008P14Rik	5018	12657	1
1110008P14Rik	7278	16172	1
1110008P14Rik	10589	15515	1
1110008P14Rik	5329	11657	1
1110008P14Rik	6929	12228	1
1110008P14Rik	9998	16928	2
1110008P14Rik	8941	12203	1
1110008P14Rik	11522	10962	2
1110008P14Rik	8106	14811	2
1110008P14Rik	6046	10266	2
1110008P14Rik	12032	10648	1
1110008P14Rik	11590	7797	1
1110008P14Rik	11689	12506	2
1110008P14Rik	7156	15867	1
1110008P14Rik	11613	8629	2
1110008P14Rik	11829	10666	1
1110008P14Rik	12583	13101	1
1110008P14Rik	11787	12487	1
1110008P14Rik	9168	17201	1
1110008P14Rik	9657	12261	1
1110008P14Rik	7323	15841	3
1110008P14Rik	8590	9727	1
1110008P14Rik	7232	19104	2
1110008P14Rik	7592	15478	2
1110008P14Rik	9550	17464	1
1110008P14Rik	7701	15069	1
1110008P14Rik	4596	13238	1
1110008P14Rik	7812	17708	1
1110008P14Rik	7998	18574	1
1110008P14Rik	11366	9817	1
1110008P14Rik	8806	15873	1
1110008P14Rik	11224	9179	1
1110008P14Rik	6857	13420	1
1110008P14Rik	6413	15160	1
1110008P14Rik	10721	16228	1
1110008P14Rik	9400	16634	1
1110008P14Rik	10821	6943	1
1110008P14Rik	5643	9872	1
1110008P14Rik	6101	15203	1
1110008P14Rik	9735	10615	1
1110008P14Rik	6756	18262	1
1110008P14Rik	8175	10358	1
1110008P14Rik	9622	12704	1
1110008P14Rik	12279	13884	1
1110008P14Rik	9982	9636	1
1110008P14Rik	11805	9985	1
1110008P14Rik	7138	17166	1
1110008P14Rik	9589	17468	1
1110008P14Rik	11077	8327	1
1110008P14Rik	10745	15340	3
1110008P14Rik	12660	10704	4
1110008P14Rik	7218	8612	1
1110008P14Rik	10528	7332	1
1110008P14Rik	6518	10226	1
1110008P14Rik	4458	10492	1
1110008P14Rik	8209	17956	2
1110008P14Rik	7056	9217	1
1110008P14Rik	9386	8820	4
1110008P14Rik	11386	16003	1
1110008P14Rik	9465	6484	1
1110008P14Rik	8882	15496	1
1110008P14Rik	7014	16111	3
1110008P14Rik	7702	11659	1
1110008P14Rik	10017	16457	1
1110008P14Rik	10959	8080	2
1110008P14Rik	7191	18799	2
1110008P14Rik	11260	15913	1
1110008P14Rik	9777	7378	1
1110008P14Rik	7646	18640	1
1110008P14Rik	7849	19018	4
1110008P14Rik	11440	8540	2
1110008P14Rik	10747	10856	1
1110008P14Rik	6113	7992	1
1110008P14Rik	7324	17098	2
1110008P14Rik	8401	6808	2
1110008P14Rik	10380	8563	1
1110008P14Rik	7883	11082	1
1110008P14Rik	9867	15483	1
1110008P14Rik	4994	14275	1
1110008P14Rik	5164	9808	1
1110008P14Rik	5154	12707	1
1110008P14Rik	10621	12039	1
1110008P14Rik	8270	15394	1
1110008P14Rik	7123	16199	3
1110008P14Rik	4967	12143	1
1110008P14Rik	8375	9100	1
1110008P14Rik	7338	18323	4
1110008P14Rik	10605	9216	1
1110008P14Rik	7179	18029	1
1110008P14Rik	10444	15928	1
1110008P14Rik	12318	12533	1
1110008P14Rik	7067	18918	2
1110008P14Rik	8339	17575	2
1110008P14Rik	11330	9160	1
1110008P14Rik	10781	7953	1
1110008P14Rik	8904	13973	3
1110008P14Rik	6812	10759	1
1110008P14Rik	7652	16907	1
1110008P14Rik	9813	7033	1
1110008P14Rik	11018	13193	1
1110008P14Rik	11063	10494	1
1110008P14Rik	8076	7896	1
1110008P14Rik	13105	9281	4
1110008P14Rik	11364	15229	2
1110008P14Rik	10411	15177	1
1110008P14Rik	9538	13876	1
1110008P14Rik	9074	7220	1
1110008P14Rik	9556	17279	1
1110008P14Rik	11710	12317	1
1110008P14Rik	12082	14206	2
1110008P14Rik	8786	10058	1
1110008P14Rik	12069	13002	1
1110008P14Rik	10249	15804	2
1110008P14Rik	7423	9476	3
1110008P14Rik	11113	15435	1
1110008P14Rik	9320	16134	2
1110008P14Rik	7468	10065	1
1110008P14Rik	11555	15927	2
1110008P14Rik	9247	12403	1
1110008P14Rik	12127	9598	2
1110008P14Rik	9971	7677	1
1110008P14Rik	8474	10213	1
1110008P14Rik	11367	7913	3
1110008P14Rik	4434	13533	1
1110008P14Rik	7961	11592	1
1110008P14Rik	8742	14271	1
1110008P14Rik	8793	17097	1
1110008P14Rik	8162	10629	1
1110008P14Rik	7626	8092	1
1110008P14Rik	5991	13261	1
1110008P14Rik	8223	16588	1
1110008P14Rik	6812	16501	1
1110008P14Rik	12474	15082	1
1110008P14Rik	10605	12560	3
1110008P14Rik	9966	7759	1
1110008P14Rik	9965	7813	1
1110008P14Rik	9104	13002	1
1110008P14Rik	10072	13760	1
1110008P14Rik	10332	12740	1
1110008P14Rik	7432	13005	4
1110008P14Rik	8229	18455	1
1110008P14Rik	10471	10586	1
1110008P14Rik	10540	16773	1
1110008P14Rik	11562	13475	1
1110008P14Rik	7097	15853	1
1110008P14Rik	10340	15201	2
1110008P14Rik	6699	8431	1
1110008P14Rik	7145	15966	1
1110008P14Rik	11711	8710	1
1110008P14Rik	9432	13221	1
1110008P14Rik	12437	14981	1
1110008P14Rik	10531	14552	2
1110008P14Rik	9721	6822	1
1110008P14Rik	7330	15973	1
1110008P14Rik	7400	15882	1
1110008P14Rik	12340	14078	4
1110008P14Rik	7157	16184	1
1110008P14Rik	8901	16992	1
1110008P14Rik	9209	12052	2
1110008P14Rik	11160	7961	1
1110008P14Rik	12456	11018	4
1110008P14Rik	10575	16720	1
1110008P14Rik	5808	8448	1
1110008P14Rik	6473	16472	1
1110008P14Rik	10855	16284	1
1110008P14Rik	10505	13257	2
1110008P14Rik	11973	10031	2
1110008P14Rik	12250	8718	1
1110008P14Rik	12040	14036	1
1110008P14Rik	12177	13179	1
1110008P14Rik	8786	11053	3
1110008P14Rik	11041	11167	2
1110008P14Rik	9437	8826	1
1110008P14Rik	7032	18420	2
1110008P14Rik	12268	13638	1
1110008P14Rik	12326	14046	1
1110008P14Rik	8091	12279	1
1110008P14Rik	10300	16886	3
1110008P14Rik	7534	6506	1
1110008P14Rik	11752	10591	2
1110008P14Rik	6339	7503	1
1110008P14Rik	9248	14153	1
1110008P14Rik	9895	7793	2
1110008P14Rik	7519	18736	2
1110008P14Rik	12781	12675	1
1110008P14Rik	7436	17919	1
1110008P14Rik	6702	13873	1
1110008P14Rik	9147	8496	1
1110008P14Rik	8716	7516	3
1110008P14Rik	9749	12819	4
1110008P14Rik	6817	7647	1
1110008P14Rik	10247	16460	1
1110008P14Rik	10939	14393	1
1110008P14Rik	11296	7649	1
1110008P14Rik	6622	17012	1
1110008P14Rik	8135	18621	3
1110008P14Rik	11726	8969	2
1110008P14Rik	12973	11222	1
1110008P14Rik	7683	15274	1
1110008P14Rik	11954	12751	1
1110008P14Rik	12115	11537	2
1110008P14Rik	11054	13915	1
1110008P14Rik	9225	15480	3
1110008P14Rik	8578	7563	1
1110008P14Rik	8076	12529	1
1110008P14Rik	10656	12171	1
1110008P14Rik	10986	10803	1
1110008P14Rik	11912	15167	1
1110008P14Rik	6487	16083	1
1110008P14Rik	7504	8140	1
1110008P14Rik	8294	17911	1
1110008P14Rik	9180	7178	1
1110008P14Rik	6681	11153	2
1110008P14Rik	10091	15777	3
1110008P14Rik	9812	16451	1
1110008P14Rik	11827	9950	1
1110008P14Rik	5194	14864	1
1110008P14Rik	11198	8438	1
1110008P14Rik	8673	11110	1
1110008P14Rik	10213	9535	1
1110008P14Rik	3620	12093	1
1110008P14Rik	10953	11795	3
1110008P14Rik	8048	10132	3
1110008P14Rik	7189	18615	1
1110008P14Rik	5983	16752	1
1110008P14Rik	10937	8298	1
1110008P14Rik	4726	13590	1
1110008P14Rik	11256	9112	4
1110008P14Rik	7951	18625	1
1110008P14Rik	4044	11772	2
1110008P14Rik	11902	11077	1
1110008P14Rik	10981	14941	1
1110008P14Rik	6721	9780	1
1110008P14Rik	12393	13594	2
1110008P14Rik	9809	8396	2
1110008P14Rik	10806	14331	2
1110008P14Rik	10841	13566	2
1110008P14Rik	7646	18476	1
1110008P14Rik	11272	11619	2
1110008P14Rik	11553	13058	3
1110008P14Rik	9364	16011	3
1110008P14Rik	10757	16082	1
1110008P14Rik	6927	16019	1
1110008P14Rik	6769	18363	3
1110008P14Rik	10964	7785	3
1110008P14Rik	11846	8516	1
1110008P14Rik	6191	16514	1
1110008P14Rik	7268	18779	1
1110008P14Rik	6953	16624	1
1110008P14Rik	9438	17144	4
1110008P14Rik	7391	14958	2
1110008P14Rik	7562	17315	1
1110008P14Rik	7687	7019	3
1110008P14Rik	12310	12842	1
1110008P14Rik	8320	18158	1
1110008P14Rik	4122	12366	1
1110008P14Rik	12142	13719	1
1110008P14Rik	11379	8331	2
1110008P14Rik	9600	10005	1
1110008P14Rik	12247	12132	2
1110008P14Rik	11132	16180	3
1110008P14Rik	12166	9218	1
1110008P14Rik	3989	11866	1
1110008P14Rik	5680	11039	1
1110008P14Rik	9422	14839	1
1110008P14Rik	9809	15534	1
1110008P14Rik	10229	16658	1
1110008P14Rik	9788	12240	1
1110008P14Rik	11323	14917	2
1110008P14Rik	4895	14197	2
1110008P14Rik	7919	7791	1
1110008P14Rik	7127	10654	1
1110008P14Rik	11511	13030	3
1110008P14Rik	7831	18642	2
1110008P14Rik	9134	17356	2
1110008P14Rik	7874	16518	1
1110008P14Rik	11075	14794	2
1110008P14Rik	13674	12324	1
1110008P14Rik	11107	13787	1
1110008P14Rik	4869	13047	1
1110008P14Rik	11866	11127	1
1110008P14Rik	10216	16878	1
1110008P14Rik	11886	13855	3
1110008P14Rik	10585	10444	1
1110008P14Rik	7810	17485	1
1110008P14Rik	8432	17996	1
1110008P14Rik	13450	13376	1
1110008P14Rik	10148	8135	1
1110008P14Rik	11586	14096	2
1110008P14Rik	9389	17447	2
1110008P14Rik	8847	16472	1
1110008P14Rik	11765	9081	1
1110008P14Rik	9947	13441	2
1110008P14Rik	12364	11155	1
1110008P14Rik	11525	15553	1
1110008P14Rik	8892	17793	1
1110008P14Rik	8560	7755	1
1110008P14Rik	9992	15350	1
1110008P14Rik	10821	12423	1
1110008P14Rik	7465	18757	1
1110008P14Rik	7673	18813	1
1110008P14Rik	9426	18361	1
1110008P14Rik	6069	12011	1
1110008P14Rik	6926	17773	6
1110008P14Rik	8696	13471	1
1110008P14Rik	9504	12730	1
1110008P14Rik	9424	16382	1
1110008P14Rik	10063	9322	2
1110008P14Rik	12868	13088	1
1110008P14Rik	11457	10559	1
1110008P14Rik	12182	14470	2
1110008P14Rik	12751	13070	1
1110008P14Rik	9650	6792	1
1110008P14Rik	10183	14800	1
1110008P14Rik	9158	12229	1
1110008P14Rik	5929	10674	2
1110008P14Rik	10827	16307	1
1110008P14Rik	7981	15315	1
1110008P14Rik	9060	14044	1
1110008P14Rik	6884	12002	1
1110008P14Rik	7972	15342	1
1110008P14Rik	11046	12221	1
1110008P14Rik	10891	11860	4
1110008P14Rik	8327	15304	2
1110008P14Rik	8648	16744	1
1110008P14Rik	5910	12277	1
1110008P14Rik	11383	14658	1
1110008P14Rik	9953	8215	2
1110008P14Rik	7973	17420	2
1110008P14Rik	10318	16363	1
1110008P14Rik	7807	8281	1
1110008P14Rik	8332	7249	4
1110008P14Rik	9937	14805	1
1110008P14Rik	9352	17033	1
1110008P14Rik	9668	11947	1
1110008P14Rik	7898	13660	1
1110008P14Rik	12407	8813	4
1110008P14Rik	12861	10229	1
1110008P14Rik	11877	10815	2
1110008P14Rik	7964	15884	1
1110008P14Rik	8192	15537	3
1110008P14Rik	11732	13935	1
1110008P14Rik	8148	17612	2
1110008P14Rik	8498	17097	1
1110008P14Rik	12123	14074	1
1110008P14Rik	8998	7819	2
1110008P14Rik	10545	8092	2
1110008P14Rik	10295	7921	3
1110008P14Rik	11541	15788	1
1110008P14Rik	9834	8457	1
1110008P14Rik	9038	17472	1
1110008P14Rik	11210	14738	1
1110008P14Rik	11188	9190	1
1110008P14Rik	8987	10646	1
1110008P14Rik	9511	10877	3
1110008P14Rik	12611	11418	1
1110008P14Rik	8860	16964	4
1110008P14Rik	6837	7162	1
1110008P14Rik	7528	16625	4
1110008P14Rik	11297	6854	4
1110008P14Rik	8782	7245	3
1110008P14Rik	4384	10883	3
1110008P14Rik	8901	16220	2
1110008P14Rik	7230	18528	3
1110008P14Rik	11683	8382	1
1110008P14Rik	9559	10120	1
1110008P14Rik	9611	15932	1
1110008P14Rik	9714	11073	4
1110008P14Rik	12749	13299	1
1110008P14Rik	12776	11573	1
1110008P14Rik	7518	17068	4
1110008P14Rik	8387	8662	2
1110008P14Rik	10871	15960	1
1110008P14Rik	7885	18043	1
1110008P14Rik	13307	10498	1
1110008P14Rik	4944	9781	1
1110008P14Rik	8089	18358	1
1110008P14Rik	8300	11380	2
1110008P14Rik	10690	16190	1
1110008P14Rik	12157	13163	1
1110008P14Rik	7228	8672	4
1110008P14Rik	12285	8789	1
1110008P14Rik	8531	16689	1
1110008P14Rik	6787	7823	1
1110008P14Rik	6203	7222	1
1110008P14Rik	9673	9856	1
1110008P14Rik	8345	16718	4
1110008P14Rik	6433	10208	2
1110008P14Rik	12715	13750	3
1110008P14Rik	4566	10435	2
1110008P14Rik	9472	12938	1
1110008P14Rik	9766	9007	4
1110008P14Rik	9475	16862	1
1110008P14Rik	12130	11857	1
1110008P14Rik	7770	6735	1
1110008P14Rik	12600	13195	4
1110008P14Rik	11524	10429	1
1110008P14Rik	7795	8226	1
1110008P14Rik	10089	8081	2
1110008P14Rik	9492	11949	1
1110008P14Rik	10089	16321	1
1110008P14Rik	11167	10672	1
1110008P14Rik	12006	14857	3
1110008P14Rik	13211	12195	1
1110008P14Rik	6926	17349	3
1110008P14Rik	10855	10756	2
1110008P14Rik	11802	9426	3
1110008P14Rik	9448	11398	1
1110008P14Rik	9724	15653	1
1110008P14Rik	12825	10514	1
1110008P14Rik	7200	18034	1
1110008P14Rik	11367	14510	4
1110008P14Rik	6812	17324	1
1110008P14Rik	7814	11664	1
1110008P14Rik	12458	14370	3
1110008P14Rik	7595	7063	1
1110008P14Rik	10219	16738	2
1110008P14Rik	11116	11508	1
1110008P14Rik	9069	18082	1
1110008P14Rik	11794	10515	1
1110008P14Rik	7016	18153	3
1110008P14Rik	7825	7240	3
1110008P14Rik	10031	14692	1
1110008P14Rik	13032	11520	1
1110008P14Rik	9302	11219	2
1110008P14Rik	5591	12125	1
1110008P14Rik	7218	17665	3
1110008P14Rik	7816	13773	1
1110008P14Rik	10821	14411	1
1110008P14Rik	7499	15492	4
1110008P14Rik	6835	13364	1
1110008P14Rik	9017	14848	2
1110008P14Rik	8062	15311	1
1110008P14Rik	9500	17083	1
1110008P14Rik	6033	14860	2
1110008P14Rik	11198	14448	1
1110008P14Rik	11847	9058	4
1110008P14Rik	12744	12908	2
1110008P14Rik	8355	11470	3
1110008P14Rik	11181	8080	1
1110008P14Rik	9436	7040	1
1110008P14Rik	8167	15459	2
1110008P14Rik	11239	7934	2
1110008P14Rik	7518	18566	1
1110008P14Rik	11414	13214	1
1110008P14Rik	7874	17256	1
1110008P14Rik	7995	18042	2
1110008P14Rik	6675	6927	1
1110008P14Rik	7620	6447	2
1110008P14Rik	9298	8498	1
1110008P14Rik	9724	7234	1
1110008P14Rik	7655	18716	2
1110008P14Rik	9743	13905	1
1110008P14Rik	8846	17043	1
1110008P14Rik	7255	8258	1
1110008P14Rik	9520	8466	2
1110008P14Rik	6445	15503	2
1110008P14Rik	11047	8159	1
1110008P14Rik	11754	8630	2
1110008P14Rik	9305	9371	2
1110008P14Rik	6656	12658	3
1110008P14Rik	12335	15296	1
1110008P14Rik	10070	17180	1
1110008P14Rik	8111	17036	1
1110008P14Rik	7334	18357	1
1110008P14Rik	12171	9110	3
1110008P14Rik	6369	9993	1
1110008P14Rik	10708	11284	1
1110008P14Rik	9991	16505	3
1110008P14Rik	7950	18233	1
1110008P14Rik	6719	17987	3
1110008P14Rik	8192	17286	1
1110008P14Rik	12236	13531	2
1110008P14Rik	11540	8532	1
1110008P14Rik	7334	11728	1
1110008P14Rik	11849	11140	1
1110008P14Rik	10139	7832	1
1110008P14Rik	8218	16978	1
1110008P14Rik	10321	7332	1
1110008P14Rik	11882	8798	3
1110008P14Rik	10548	8217	1
1110008P14Rik	10390	15004	3
1110008P14Rik	8923	10586	1
1110008P14Rik	6581	16946	3
1110008P14Rik	11974	15273	1
1110008P14Rik	6778	17359	2
1110008P14Rik	10131	10291	1
1110008P14Rik	9252	17033	2
1110008P14Rik	12156	8744	2
1110008P14Rik	7737	15307	1
1110008P14Rik	12918	10472	2
1110008P14Rik	10274	17088	1
1110008P14Rik	10109	8203	2
1110008P14Rik	10966	12313	1
1110008P14Rik	6575	14865	1
1110008P14Rik	9032	15006	1
1110008P14Rik	9828	16221	1
1110008P14Rik	4576	10152	1
1110008P14Rik	10793	14222	1
1110008P14Rik	9861	12948	1
1110008P14Rik	9431	17160	1
1110008P14Rik	11363	10029	1
1110008P14Rik	11776	15818	1
1110008P14Rik	12037	10550	1
1110008P14Rik	11526	8364	1
1110008P14Rik	9942	8613	2
1110008P14Rik	10740	14807	3
1110008P14Rik	8973	18407	3
1110008P14Rik	11608	9135	2
1110008P14Rik	7486	7683	4
1110008P14Rik	9117	17264	1
1110008P14Rik	8911	10576	1
1110008P14Rik	6052	16994	1
1110008P14Rik	4965	10572	1
1110008P14Rik	11492	14865	1
1110008P14Rik	6355	17421	1
1110008P14Rik	12861	11583	3
1110008P14Rik	11464	7845	2
1110008P14Rik	11853	14602	1
1110008P14Rik	6407	16725	1
1110008P14Rik	4894	10325	3
1110008P14Rik	9879	15483	1
1110008P14Rik	10276	11405	2
1110008P14Rik	6444	16180	1
1110008P14Rik	8042	7230	4
1110008P14Rik	11098	16149	2
1110008P14Rik	11498	12819	1
1110008P14Rik	12665	8738	1
1110008P14Rik	3818	12579	1
1110008P14Rik	11233	11908	1
1110008P14Rik	8955	15203	1
1110008P14Rik	8984	15108	1
1110008P14Rik	11017	14063	1
1110008P14Rik	7747	18565	1
1110008P14Rik	7868	11166	1
1110008P14Rik	9125	14120	2
1110008P14Rik	9726	16657	1
1110008P14Rik	9275	10375	1
1110008P14Rik	8989	15015	4
1110008P14Rik	7354	17201	1
1110008P14Rik	10533	12341	2
1110008P14Rik	12052	8684	2
1110008P14Rik	8457	18318	1
1110008P14Rik	9979	13992	1
1110008P14Rik	9193	7933	2
1110008P14Rik	11492	11755	1
1110008P14Rik	7897	18615	3
1110008P14Rik	11204	13052	1
1110008P14Rik	6730	16654	1
1110008P14Rik	7150	16354	1
1110008P14Rik	10830	16291	1
1110008P14Rik	12515	13397	3
1110008P14Rik	5955	14107	3
1110008P14Rik	9573	8711	4
1110008P14Rik	9582	11654	1
1110008P14Rik	7690	18419	1
1110008P14Rik	10272	15152	3
1110008P14Rik	5376	14614	1
1110008P14Rik	10039	15381	1
1110008P14Rik	6069	16356	2
1110008P14Rik	9388	6795	3
1110008P14Rik	11416	12101	2
1110008P14Rik	10148	7848	2
1110008P14Rik	7385	17276	3
1110008P14Rik	6754	17083	2
1110008P14Rik	7087	17805	1
1110008P14Rik	10958	12333	4
1110008P14Rik	9106	9356	3
1110008P14Rik	13131	10787	2
1110008P14Rik	4648	13961	1
1110008P14Rik	11607	8724	1
1110008P14Rik	8137	15333	1
1110008P14Rik	11938	13493	1
1110008P14Rik	9959	15258	1
1110008P14Rik	6955	15426	4
1110008P14Rik	12155	11852	1
1110008P14Rik	12115	10823	1
1110008P14Rik	12195	13785	3
1110008P14Rik	9381	8128	2
1110008P14Rik	7947	18110	2
1110008P14Rik	6723	10815	2
1110008P14Rik	11682	15527	3
1110008P14Rik	8888	13558	1
1110008P14Rik	8956	8017	3
1110008P14Rik	10254	8308	1
1110008P14Rik	9510	16081	2
1110008P14Rik	5515	15523	1
1110008P14Rik	9767	15918	2
1110008P14Rik	8969	17750	3
1110008P14Rik	9814	10200	3
1110008P14Rik	12123	8574	1
1110008P14Rik	10561	14112	3
1110008P14Rik	9510	7223	1
1110008P14Rik	10701	13968	1
1110008P14Rik	9110	14067	1
1110008P14Rik	6652	7234	1
1110008P14Rik	11828	15134	4
1110008P14Rik	8821	14071	1
1110008P14Rik	11632	14148	1
1110008P14Rik	10412	15729	3
1110008P14Rik	8067	8989	2
1110008P14Rik	12234	9453	1
1110008P14Rik	7110	17736	1
1110008P14Rik	8380	12973	1
1110008P14Rik	8633	10496	1
1110008P14Rik	10625	7455	1
1110008P14Rik	7549	17573	1
1110008P14Rik	9174	8153	2
1110008P14Rik	11354	14256	2
1110008P14Rik	9818	9730	1
1110008P14Rik	10762	10043	1
1110008P14Rik	12396	14136	1
1110008P14Rik	10102	6872	1
1110008P14Rik	6610	12193	1
1110008P14Rik	11268	9950	2
1110008P14Rik	10350	7530	3
1110008P14Rik	11012	7590	2
1110008P14Rik	11354	11333	2
1110008P14Rik	8389	16564	1
1110008P14Rik	10552	8257	1
1110008P14Rik	7562	7910	1
1110008P14Rik	8255	17249	2
1110008P14Rik	12733	11101	3
1110008P14Rik	9918	16934	2
1110008P14Rik	8724	7714	2
1110008P14Rik	9480	8328	2
1110008P14Rik	9020	18782	2
1110008P14Rik	12666	10988	1
1110008P14Rik	10876	9731	2
1110008P14Rik	10161	12313	2
1110008P14Rik	6611	14498	1
1110008P14Rik	10388	14336	1
1110008P14Rik	10314	7958	2
1110008P14Rik	12489	11781	3
1110008P14Rik	8981	7534	1
1110008P14Rik	10403	7791	1
1110008P14Rik	8674	17069	1
1110008P14Rik	7134	16940	2
1110008P14Rik	11928	10727	3
1110008P14Rik	6984	16755	1
1110008P14Rik	10808	15458	4
1110008P14Rik	8713	15264	2
1110008P14Rik	6688	15742	1
1110008P14Rik	11157	14521	1
1110008P14Rik	5105	11104	1
1110008P14Rik	11556	15497	1
1110008P14Rik	7003	17339	1
1110008P14Rik	11063	11223	1
1110008P14Rik	10989	14970	2
1110008P14Rik	8079	12380	1
1110008P14Rik	8539	17017	1
1110008P14Rik	6558	13420	3
1110008P14Rik	4841	10479	1
1110008P14Rik	11366	13446	3
1110008P14Rik	7038	16505	2
1110008P14Rik	10836	6576	3
1110008P14Rik	8631	16528	3
1110008P14Rik	10356	7883	1
1110008P14Rik	11291	15948	3
1110008P14Rik	12277	14330	2
1110008P14Rik	12329	13252	3
1110008P14Rik	8425	17499	1
1110008P14Rik	12034	11863	2
1110008P14Rik	9239	17130	1
1110008P14Rik	12593	10061	2
1110008P14Rik	12258	11232	2
1110008P14Rik	8206	15295	1
1110008P14Rik	8516	6907	1
1110008P14Rik	8400	14399	3
1110008P14Rik	6210	12402	1
1110008P14Rik	8892	13125	1
1110008P14Rik	9049	9473	3
1110008P14Rik	11069	8955	1
1110008P14Rik	13410	11808	1
1110008P14Rik	11861	13149	2
1110008P14Rik	6044	16997	1
1110008P14Rik	10812	15385	1
1110008P14Rik	10451	14166	3
1110008P14Rik	10649	13515	3
1110008P14Rik	7413	18764	4
1110008P14Rik	9074	10056	1
1110008P14Rik	10388	12776	3
1110008P14Rik	8461	16950	1
1110008P14Rik	10143	16050	2
1110008P14Rik	10874	14699	1
1110008P14Rik	8205	14390	1
1110008P14Rik	9703	15238	1
1110008P14Rik	9780	15942	2
1110008P14Rik	10180	12779	3
1110008P14Rik	8270	10447	1
1110008P14Rik	11511	15239	2
1110008P14Rik	10600	14903	1
1110008P14Rik	8849	14607	2
1110008P14Rik	10567	12729	2
1110008P14Rik	11419	13251	1
1110008P14Rik	9108	15854	1
1110008P14Rik	7536	18744	1
1110008P14Rik	4527	13388	1
1110008P14Rik	5798	15017	1
1110008P14Rik	8873	15119	4
1110008P14Rik	10138	7905	1
1110008P14Rik	6775	9149	1
1110008P14Rik	9613	16327	4
1110008P14Rik	9707	11870	1
1110008P14Rik	9107	16983	1
1110008P14Rik	8548	16688	2
1110008P14Rik	10663	15245	5
1110008P14Rik	9103	11626	3
1110008P14Rik	6875	17176	1
1110008P14Rik	11045	11725	1
1110008P14Rik	8971	8376	1
1110008P14Rik	12408	8241	2
1110008P14Rik	12380	13421	1
1110008P14Rik	7518	8601	4
1110008P14Rik	6877	17370	3
1110008P14Rik	10877	16389	1
1110008P14Rik	8544	10183	3
1110008P14Rik	9754	18025	1
1110008P14Rik	6683	10519	1
1110008P14Rik	10904	11023	1
1110008P14Rik	7037	15734	1
1110008P14Rik	9118	18173	1
1110008P14Rik	6159	8050	1
1110008P14Rik	8352	6855	1
1110008P14Rik	10966	8030	1
1110008P14Rik	7791	17612	1
1110008P14Rik	9247	9020	3
1110008P14Rik	7021	6762	1
1110008P14Rik	11400	13296	3
1110008P14Rik	10446	9724	2
1110008P14Rik	7864	8111	4
1110008P14Rik	8002	18369	1
1110008P14Rik	7599	18667	2
1110008P14Rik	9729	16863	1
1110008P14Rik	7125	15116	1
1110008P14Rik	9239	12701	3
1110008P14Rik	6384	17275	1
1110008P14Rik	7656	15393	2
1110008P14Rik	9480	8586	1
1110008P14Rik	9721	12465	4
1110008P14Rik	5026	10246	1
1110008P14Rik	11440	15835	1
1110008P14Rik	7622	16016	2
1110008P14Rik	8858	11671	1
1110008P14Rik	11579	13033	2
1110008P14Rik	9372	16620	2
1110008P14Rik	9414	13145	1
1110008P14Rik	11851	12007	2
1110008P14Rik	4355	13207	1
1110008P14Rik	9820	16619	4
1110008P14Rik	7705	16707	1
1110008P14Rik	7335	16852	1
1110008P14Rik	8674	9659	1
1110008P14Rik	7924	7067	1
1110008P14Rik	7043	7321	1
1110008P14Rik	7830	7580	1
1110008P14Rik	8483	7956	2
1110008P14Rik	10324	14826	4
1110008P14Rik	11351	15670	3
1110008P14Rik	7687	6634	2
1110008P14Rik	7016	8856	1
1110008P14Rik	9289	7203	1
1110008P14Rik	12546	8496	1
1110008P14Rik	11982	9048	1
1110008P14Rik	6097	10878	1
1110008P14Rik	8977	18408	1
1110008P14Rik	10190	14487	3
1110008P14Rik	9056	16199	3
1110008P14Rik	10980	15032	1
1110008P14Rik	8951	10521	3
1110008P14Rik	8693	17096	1
1110008P14Rik	6598	11379	1
1110008P14Rik	8269	9137	1
1110008P14Rik	11748	9892	1
1110008P14Rik	10605	16553	2
1110008P14Rik	12549	13238	3
1110008P14Rik	8379	15491	1
1110008P14Rik	8991	16143	3
1110008P14Rik	11446	13485	4
1110008P14Rik	9686	14536	1
1110008P14Rik	7832	13389	1
1110008P14Rik	6608	8280	3
1110008P14Rik	11618	11716	2
1110008P14Rik	10463	16564	1
1110008P14Rik	6738	16316	4
1110008P14Rik	9251	16906	1
1110008P14Rik	8354	11258	1
1110008P14Rik	10949	7278	1
1110008P14Rik	12267	8436	2
1110008P14Rik	8325	18443	1
1110008P14Rik	9979	10969	3
1110008P14Rik	7082	10100	1
1110008P14Rik	8063	18239	1
1110008P14Rik	10790	10375	4
1110008P14Rik	12308	8959	4
1110008P14Rik	7405	16177	1
1110008P14Rik	7802	8548	1
1110008P14Rik	7233	18616	3
1110008P14Rik	12421	14404	2
1110008P14Rik	6866	17391	4
